total_box,budget,release_coverage,pindex
36006,1.2e+07,0.000132668223307153,3540713
21811187,0,0.0750926307122273,3540844
7698010,0,0.0100781053162006,3541040
186336279,1.1e+08,0.0915676077265973,3541050
20883046,0,0.0740065043229952,3541149
33302167,0,0.0458318296643811,3541157
5713,0,2.57771820384596e-05,3541234
28549298,2e+07,0.0632314275403413,3541274
685780,0,0.00881166923881117,3541354
507941,0,0.000754086881581428,3541393
126293452,5e+07,0.0907587984756781,3541395
15379253,0,0.0430419081212732,3541401
82569971,0,0.059584096541321,3541614
17737646,0,0.0224466330050492,3541618
301796,0,0.000753177467440766,3541710
8345845,0,0.0578709123546398,3541722
21437192,3e+07,0.0582771065432292,3541811
32061555,0,0.0816621126978399,3541813
4348572,0,0.0504565675485835,3541919
1221366,0,0.00125383717411042,3541944
111506430,1.45e+08,0.0988837721493643,3541991
68224452,5.5e+07,0.0844365841334007,3542059
34694,0,0.000874868769684547,3542122
13351357,0,0.0669072737368129,3542165
1915,0,2.80206231786595e-05,3542211
104678,0,0.000670206732999948,3542320
3125424,0,0.0280964645282135,3542375
25799486,0,0.057663556220034,3542389
12825141,0,0.0500151357169285,3542399
9229808,0,0.0135571944139338,3542499
3309421,0,0.000251059155813589,3542511
11036366,0,0.0138505625132668,3542515
219195243,2.5e+07,0.0918598298602981,3542612
1720953,750000,0.000583740182551475,3542712
2144667,0,0.00251039754205853,3542713
10082005,0,0.0542195015303892,3542787
22549338,1.1e+07,0.0079606649496605,3543477
4328849,0,0.00559729716101054,3543480
21590086,0,0.0242045282638294,3543619
120620254,0,0.0864258955748069,3544676
7220243,0,0.00695657072044162,3544821
11526099,0,0.0546567555749891,3544824
29731,0,0.000379554655870445,3544985
21075014,0,0.071776933167401,3545004
4555459,0,0.0391047911448655,3545156
37731,0,0.000100852201099289,3545162
266689,0,0.000808489135927236,3545405
47403685,7e+07,0.0397473997028232,3545414
34327391,0,0.0702633614745552,3545559
16625807,2.4e+07,0.0610002423850691,3545571
51183113,5e+07,0.0799379317248974,3545574
25804707,0,0.0677232072807155,3545769
31945749,5e+07,0.0746189195247702,3545841
22107,0,4.99700179892065e-05,3545876
17381942,0,0.0467622023488848,3545966
1531154,0,0.00257376353215878,3546206
9947631,0,0.0595584434589789,3546422
30867525,0,0.0506777350922396,3546442
696241,0,0.00139916050369778,3546613
561457,0,0.000479047955221623,3546730
50572589,0,0.076171572923648,3546836
6263883,0,0.0201561886479647,3546847
118475,0,0,3546917
141504,0,0.000109784547824894,3546925
14859394,2.7e+07,0.0364385553849883,3547043
154087,0,0.000463989276692272,3547111
31478,0,0.000303183425972714,3547161
43894863,3e+07,0.0664667798768839,3547493
6820,0,5.15012617809136e-05,3547711
103509,0,0.000132668223307153,3548116
1248746,0,0.00563511916215399,3548734
2246000,0,0.0391191321301805,3548831
2750707,0,0.00109396914446003,3548917
17669317,1.2e+07,0.0397420063126115,3549016
174380,0,0.00749592133691962,3549126
19219250,2e+07,0.0678786630272442,3549140
127120029,3.8e+07,0.0745645692766358,3549148
241438208,5e+06,0.0564895763281775,3549204
59689605,0,0.0791307811022054,3549205
4655,0,2.65336446614307e-05,3549206
51545952,1.5e+07,0.0645884841842327,3549276
23591472,0,0.0784412530444276,3549284
15550605,1.4e+07,0.0618793828892006,3549324
3335984,0,0.0454616405213455,3549360
65797,0,0.000728881947156059,3549395
4781448,0,0.0592275632175402,3549595
33620,0,0.000104125992450866,3549682
52929168,0,0.0597287221384945,3549692
181041,1100,0.00159187594346096,3549824
3922273,0,0.0491644252392081,3549962
34134641,6e+06,0.0640754281316144,3550029
246574,0,0.000127443733591619,3550031
11079373,0,0.014905003052832,3550207
25479558,0,0.0514444153021844,3550275
36850101,6.5e+07,0.0632625030298134,3550389
22313201,0,0.0644108842622179,3550438
568762,5250000,0.00290091815467808,3550561
40573,0,0.000196353436185133,3550667
8072007,0,0.0570124092718333,3550927
59489799,1.7e+07,0.0847842850765047,3550934
17359799,0,0.0694293529169321,3550940
3603615,0,0.0344981533341451,3551205
231574,0,0.000515543640769191,3551447
27804899,0,0.0503394989463826,3551597
8665206,0,0.0296943899268473,3551653
635620,0,0.000592496835528265,3551686
163383,0,0,3551708
25000,0,0,3551775
5958456,0,0.047410411737584,3551819
173066,0,0.000103108728153838,3552268
169600,0,0,3552471
4013786,0,0.00683251576734408,3552552
2479538,0,0.00652511915989091,3552571
6401336,0,0.00397743414911319,3552637
242707,0,0.000480769230769231,3552721
92822,0,0.000126326427488631,3552882
4122748,0,0.0485944247586198,3552975
49200230,3e+07,0.066423673947952,3553232
14744435,2.5e+07,0.065080971659919,3553352
13854000,0,0.049634657788923,3553398
17282,0,2.54887467183239e-05,3553459
22530295,0,0.0703371079005597,3553479
243616,0,0.000352982703847511,3553678
70177,0,0.000554687106046089,3553755
14600347,0,0.0159171298635675,3553780
713240,0,0.000631261149993139,3554433
6166819,0,0.0556434920248387,3554487
29762011,6.8e+07,0.0576876464409792,3554534
1007306,0,0.000874508089199825,3554612
89442,0,0.000101954986873295,3554627
1541218,0,0,3554628
8891623,2.8e+07,0.0458915730790983,3554647
12793213,0,0.0190237364347788,3554692
90135191,2.5e+07,0.0443478260869565,3554699
80197993,3.5e+07,0.0802551086815046,3557410
5669831,0,0.033511177741523,3557929
443169,0,0.00052456068043014,3557961
25526,0,7.73315461153787e-05,3558947
29220,0,5.48922739124468e-05,3558993
51132598,3e+07,0.0892877215332159,3559017
72073,0,0.000159201867968584,3559058
1038959,0,0,3559059
81777,0,8.3984210968338e-05,3559177
25612520,0,0.0673299994844564,3560046
161182,0,0.000257771820384596,3560320
47144110,2.5e+07,0.0569942687327531,3560390
44540956,4e+05,0.0281871826540414,3560650
133058,0,0.000252185608607936,3560813
10465659,6500000,0.0230329522528581,3560904
145088,0,0.00114931041375175,3560981
10873237,0,0.0526161081716637,3561205
21583831,0,0.00200356799780431,3561378
79800,0,0.000449932510123482,3561700
10656,0,0.000199133768108727,3562326
253941,0,0.000375412954249675,3562346
71319526,0,0.0850748222154356,3562419
49364621,0,0.0749507229327864,3562420
62660,0,0.000549917512373144,3562424
36381186,0,0.0765497896213184,3562474
173008894,1e+08,0.0890078221490325,3562546
219964115,0,0.098778161571377,3562550
1301121,0,0,3562649
50282766,3.4e+07,0.071340252538499,3562934
55282,0,7.57958564931784e-05,3563047
646,0,5.04261005496445e-05,3563172
25069101,0,0.056899302931049,3564084
3369307,5e+06,0.0189161779619913,3564919
17654912,1.2e+07,0.0241854887067759,3565161
26255594,0,0.0687933763545598,3565219
86959,0,0.00061711079943899,3565375
43577636,6.6e+07,0.0779607568325158,3565515
15185672,0,0.077499414656989,3565555
150157400,1.8e+07,0.0828661527680449,3566115
55455765,0,0.0850301189824265,3566126
215026,0,0.000581101566447701,3566236
1904606,0,0.00169204737732657,3566239
33683817,0,0.0463112143579752,3566612
2001124,0,0.00341080352185294,3566882
929558,0,0.00114501916662518,3567659
38583626,0,0.0634404839274109,3567676
19245,0,5.15012617809136e-05,3567759
20431,0,0.000100110121133247,3568375
307631,0,0.00098574888751197,3568419
24850922,2e+07,0.0702734717000567,3568451
55474756,2.5e+07,0.0673291858554847,3568466
47219,0,2.65336446614307e-05,3568468
5645298,0,0.0318375188692192,3568512
14485,0,5.15543640769191e-05,3568568
2434652,1.5e+07,0.00587044534412956,3568685
14272,0,5.04261005496445e-05,3568811
6858261,0,0.0542326617103042,3568834
46375,0,0.00280206231786595,3569173
16734283,0,0.0494736573802666,3569502
47624353,8e+06,0.036730386785178,3569513
3565508,0,0.00754229070143304,3569521
18090181,0,0.0701787253175466,3569649
21521,0,5.85343011004449e-05,3569785
71743,1e+06,0.000196144362250616,3569839
36106,0,0,3570014
54544638,5.6e+07,0.0885548256695301,3570020
219672,0,0.000291870091275738,3570161
11882,0,2.74883861568487e-05,3570187
14071441,3e+07,0.0825030876904076,3570211
10763469,0,0.0224248505737097,3570280
1588015,0,0.0030385744450739,3570337
4584,0,2.52652854977261e-05,3570484
2819485,1.5e+07,0.0499325771396843,3570583
14109,0,7.46751630407726e-05,3570638
18211013,0,0.07044903851111,3570661
10027047,0,0.0290316825121709,3570693
57328603,1.1e+07,0.0390335083427252,3570728
15942628,0,0.0592469787531085,3570762
3395581,0,0.00655584172324983,3570800
8093,0,4.99700179892065e-05,3570849
214661,0,0.00103561901773105,3571463
65000,0,0,3571607
1587173,0,0.00280206231786595,3571843
31487293,1e+07,0.062342277385796,3572001
8175346,0,0.0664080738426175,3572087
188786,0,0.000657894736842105,3572096
306691,0,0.000143662680027296,3572307
6202756,0,0.0436265566748632,3572878
17643,0,8.44927617867403e-05,3572893
250863268,0,0.0980866848887153,3572896
177243721,1.5e+08,0.104529350291846,3572897
113746621,1.27e+08,0.0979577535288818,3572906
76185,0,0.000227732793522267,3572977
9889670,0,0.0254952742928257,3573081
337812,0,0,3573130
271755,0,0.00139916050369778,3573283
16027,0,0.000212269157291446,3573336
591366,0,0.00330880241438772,3573399
3109904,0,0,3573416
5835247,0,0.0648358108675569,3573479
9802,0,0.000250275302833116,3573480
271000,0,0.00377456722634388,3573483
2015810,0,0.00162344250984212,3573583
166635,0,0,3573954
8862354,0,0.0624842529604434,3574048
32381217,8500000,0.06922614876364,3574078
1149470,0,0,3574146
21147,0,0.00015016518169987,3574241
5430,0,2.57506308904568e-05,3574468
41850659,0,0.0696297059277952,3574476
1179002,0,0.00941471834300957,3574587
48006762,3.7e+07,0.0905907194726271,3575353
19676965,8e+07,0.0359901103662733,3575568
478830,0,0.000905722519555373,3575632
69684532,0,0.064468627662249,3575664
38122883,4e+07,0.0637983330359646,3575921
3377618,0,0.0201704402198578,3576768
13681765,4.4e+07,0.035089609596667,3576856
2343664,0,0.0024960919772074,3577117
74283625,0,0.0525081198123421,3577444
1433319,0,0.00301593029849977,3577600
15339030,0,0.0661321143542283,3577636
27288872,0,0.0853621956706494,3577647
6796,0,0.000124925044973016,3577853
181600,1.2e+07,0.0112642905178211,3577861
52543632,13200000,0.0544348783662028,3577869
16093651,0,0.0578945072204529,3578016
222099,5e+06,0.000673144462655116,3578251
2877571,0,0.0224877640107589,3578313
11528613,0,0.0115746502713198,3578433
12303904,0,0.0570059387393084,3578532
74918,0,0.00133629166456558,3578844
20017,0,0.000199133768108727,3578960
200238,0,0.000680752357420201,3579047
135004,0,0.00852700880463235,3579063
43107979,0,0.0625096664432644,3579236
4662137,0,0.0175366527962549,3579260
70662220,2.5e+07,0.0770591207680647,3579587
62703,0,0.000253478285360221,3579611
35509515,0,0.0498258300630539,3579934
101200044,1.25e+08,0.0893733106417059,3580154
532878,0,0.000231755678014111,3580193
540382,0,0.0230190235603444,3580273
25342,0,0.000176491351923756,3580469
563358,0,0.0137078957167491,3580512
39491975,0,0.0414777623740118,3580513
10663357,0,0.0314133519191517,3580944
16513,0,5.15543640769191e-05,3581432
2280148,0,0.0178868882366939,3581479
10550,0,0.000532959326788219,3581606
2278264,0,0.023445228536233,3581712
92168600,5e+07,0.079662628891781,3582041
95673607,6e+07,0.0810692375109553,3582492
17062499,0,0.0600139393637676,3582637
22891,0,6.72698530153712e-05,3582727
70950,0,0.000149350326081545,3582798
7182747,4e+07,0.0554910262655026,3582927
18337722,3.5e+07,0.0677934621099554,3582987
3832228,0,0.0353631112482914,3583209
1420578,0,0.00199158485273492,3583371
163488,0,0.000151821862348178,3583795
38252284,1.5e+07,0.0666084605418802,3584066
6152,0,0,3584087
36026,0,2.50275302833116e-05,3584121
10572742,5e+06,0.0184793413707848,3584139
610792,2e+07,0.0142453734052746,3584169
53744,0,0.000101954986873295,3584218
21152,0,0.000154503785342741,3584499
318121,0,0.00102438536877873,3584679
14789113,0,0.0463086975932465,3584750
577,0,2.60314981127164e-05,3585000
8479793,4e+07,0.0678193108486546,3585145
32324557,0,0.0463232338014281,3585220
7886,0,0.000124925044973016,3585262
7503736,0,0.0430293042179533,3585284
15843,0,0,3585373
44480039,2.5e+07,0.0592499607720069,3585374
36843682,2e+07,0.0418270333647695,3585507
116089678,4.2e+07,0.0750316447173521,3585645
192186,1500000,0.000741045697818032,3586041
2036682,8e+06,0.00532304399256464,3586210
1808,0,2.54887467183239e-05,3586290
27112329,0,0.0615235427216895,3586322
117723989,7.5e+07,0.0777066209470022,3586513
65075540,0,0.0804500423159257,3586516
11146,0,0.000100852201099289,3586538
49591,0,7.50825908499349e-05,3586551
194201,0,0.000188294366860191,3586571
3105,0,5.30672893228614e-05,3586639
847468,0,0,3586673
22189039,0,0.0693046125029267,3586686
257868,0,0.00523276795380729,3586837
1808679,0,0.000563285078578268,3586887
410952,0,0.00983288504784162,3587913
25170054,3.5e+07,0.0409851837598615,3588379
26042,0,0.000103002523561827,3588460
781727,0,0.0282193577341353,3588560
30950002,0,0.0490321442744389,3588611
44230,0,0.000174242047095136,3588642
123309890,8.4e+07,0.0893647433959152,3588688
16025437,0,0.0412324677519293,3589942
45512588,0,0.0232826630748509,3590348
234480,0,0.000676818950930626,3591509
29815,7e+06,0.00087208339546875,3593489
89107235,1.2e+08,0.0947431541075355,3594282
24007324,1.8e+07,0.0695078123008692,3594543
68261644,2e+07,0.067137358856065,3594581
3123963,0,0.00505556111722895,3594795
43583,0,0.000149910053967619,3594834
8018,0,5.30672893228614e-05,3594966
52768,0,0.000100852201099289,3595053
183417150,8.5e+07,0.0866050808314088,3595201
117154724,0,0.0918956539671083,3595204
125544280,1.1e+08,0.090297790585975,3595205
2201428,0,0,3595351
5357328,0,0.00985346134411319,3595440
26185,0,0.000101954986873295,3595442
32547800,2.5e+07,0.0458377097304139,3595464
27695246,5e+06,0.0661603038177094,3595532
2300121,0,0.000951046150765842,3595854
19710,0,0.000149874480122897,3596504
5471088,0,0.0157848814150869,3596533
18262,0,2.54887467183239e-05,3596715
4842778,0,0.0532717188716423,3596717
7242035,0,0.0592762333001859,3596797
24425,0,0.000104125992450866,3596872
15217,0,0.000850830245642926,3596938
1317167,0,0.00196353436185133,3596941
19285,0,0,3596950
34249,0,7.46751630407726e-05,3596974
54767494,4.5e+07,0.0799024244536267,3597174
76054,0,0,3597212
10827810,1e+07,0.0468611133554173,3597273
1463,0,2.49850089946032e-05,3597319
850,0,4.97834420271818e-05,3597325
38244,0,0.000178421227028267,3598031
49492060,3.5e+07,0.0872989575102592,3600003
1914090,0,0.00745820402442687,3600040
3574256,0,0.0103398630077222,3600111
255923,0,0.000312377977352597,3600162
75585093,2.4e+07,0.076914446002805,3600355
2193658,3e+07,0.0145662602438537,3600504
124693,0,0.000824309640675934,3600669
74151346,0,0.0649833542306196,3600929
98925640,7e+07,0.0776034379372377,3601438
543044,0,0.00578135949544499,3602279
23968,0,0.000128885910192298,3602348
38590458,5e+07,0.0753119262617558,3602397
73492,0,0.000126326427488631,3603391
4365455,1.6e+07,0.025375992789951,3603459
17099,0,9.95668840543635e-05,3603508
405191,0,0.00379431118658459,3603559
2892,0,5.15012617809136e-05,3603568
49940,0,0.000301907506518458,3603584
744296,0,0.00269779637940598,3603666
46737,0,0.000134658371710969,3603759
14851083,0,0.029830756118349,3604485
1e+07,0,0.0530517398910156,3604492
732655,0,0.0007998800179973,3604516
144601,0,0.000312377977352597,3604553
54780,0,0.000412325792352731,3604566
8669847,0,0.0436662171809312,3604653
6582052,0,0.0583782096308437,3604672
56359780,2.9e+07,0.092258064516129,3604825
172564,0,0.000466584328255798,3604864
2291255,0,0.00276550659052545,3604909
550472,1.2e+07,0.000994061122014631,3605090
15504,0,5.30672893228614e-05,3605302
101196,0,0.00107435538676794,3605369
13431806,0,0.0465123082251074,3605422
9406,0,5.00550605666233e-05,3605433
13843771,1.5e+07,0.0435826174835776,3605469
28873374,1e+07,0.0683339996002399,3605662
5727130,0,0.0351796642083791,3605703
1543112,0,0.00126913619417784,3605742
46151454,0,0.066428979852679,3605791
26414527,4e+07,0.0690081186021885,3605861
11276846,0,0.0590121352327611,3605935
31597131,1.2e+07,0.0373234700739744,3606070
13334,0,0.000557206537890045,3606345
13677222,0,0.0400673871140364,3606471
240067,0,0.00140044706579408,3606529
26890041,2e+07,0.0576814131946233,3606653
10629,0,5.30672893228614e-05,3606761
6290673,1.8e+07,0.0512026136427646,3606909
2642983,0,0.0127726345520163,3607010
13395961,2e+07,0.0236626317844592,3607070
11698,0,5.09774934366477e-05,3607301
7965,0,0.000249850089946032,3607559
1223034,0,0.0121458674783423,3607795
100401,0,0.000126065251374111,3607799
23245840,0,0.0478810583001639,3607828
190441,0,0.000494790950823277,3607986
206128,1.4e+07,0.000161590046053163,3608275
779188,0,0.00202378572856286,3608727
1879534,7e+06,0.00237357585448731,3608821
150000,0,0.000130157490563582,3608916
21830957,0,0.0630301554446203,3608933
3283371,0,0.0260672754233981,3608948
57581,0,0.000364268101322573,3608950
15312,0,5.04261005496445e-05,3608954
20059210,0,0.0605867585896811,3608987
167102,0,0.000196144362250616,3609705
58331254,2.2e+07,0.0636185133239832,3610345
9481,0,0.00017957835003412,3610371
85105259,8.5e+07,0.0997787322660419,3610373
30610863,5e+05,0.0759887798036466,3610469
1750,0,0,3610498
24670346,0,0.0775060158747261,3610951
11573,0,2.57771820384596e-05,3610971
6795,0,2.57771820384596e-05,3611001
11359129,0,0.0535399344923154,3611572
41076018,0,0.064923783904954,3612139
34577,0,0.000126065251374111,3612360
4083,0,2.81642539289134e-05,3612541
49001,0,7.64662401549716e-05,3612809
602302,0,0.00294994508080967,3612854
3718087,0,0.0161447647236891,3613196
16534221,4.2e+07,0.0617923731200361,3613219
54754,0,0.000535120824649355,3613559
41596251,0,0.0700940534753906,3613560
252430,0,0.00110234137307641,3613582
20389,0,8.41514726507714e-05,3613893
23562716,0,0.0564552132797597,3614363
1897404,0,0.00203985564098541,3614393
13596911,0,0.0649186053061454,3614749
1796,0,2.57771820384596e-05,3615115
2844379,0,7.1831340013648e-05,3615364
91441,0,0.000298700652163091,3615458
25682090,0,0.0506919923698202,3615482
24449,0,0.000100852201099289,3615983
50856010,5e+06,0.0725548102913205,3616261
35144505,9e+06,0.0788569721710559,3616278
166750,0,5.30672893228614e-05,3616364
7002261,2.8e+07,0.0550417437384392,3616365
34972,0,7.72518926713705e-05,3616399
20255281,0,0.0407135627530364,3616492
24816118,5e+06,0.0645528044466902,3616672
20584,0,0.000124925044973016,3616965
294266,0,0.00619519218184198,3617439
13906394,2.4e+07,0.0566383146510449,3617440
39673161,1.4e+07,0.0815779861195665,3617464
26966,0,0.000151278301648933,3617516
87071205,0,0.0533908834336979,3617564
5099316,0,0.0570532073452282,3617589
37562568,0,0.0618122219620698,3617922
16050,0,5.04261005496445e-05,3618048
11330849,2.2e+07,0.0524935038976614,3618127
9078,0,2.92671505502224e-05,3618179
41088845,5e+07,0.0862833099579243,3618301
1659542,0,0.0278813357658444,3618362
29022252,0,0.0544798368115487,3618456
67659560,0,0.0800919441152175,3618532
461572,2e+05,0.000494030465212021,3618660
166003,5e+07,0.002085801102127,3618695
287198,0,0.00045879744092983,3618917
52864741,0,0.0580272498787425,3618933
7302522,7e+06,0.0283321214079879,3619069
163561,0,0.000364440973578029,3619162
7563670,0,0.0509089972704331,3619395
155019340,0,0.106546921775348,3619531
16057580,0,0.0775166453547335,3619624
26713187,0,0.0500462983376692,3619708
577701,0,0,3619805
3088,0,0,3620394
89507,0,0.000127443733591619,3620430
234911825,2.15e+08,0.0977413551868879,3620579
180503,0,0.000466584328255798,3621032
53695808,3e+07,0.0636954168170336,3621042
28454,0,0.000196144362250616,3621047
3995018,0,0.0549311749239573,3621074
29381956,0,0.0542118081800621,3621575
101802906,1.9e+08,0.0820757545472716,3621595
1067028,0,0.0016422435573522,3622205
3090862,0,0.00764963012777404,3622444
49875291,2.6e+07,0.0825254847091745,3622506
41410568,0,0.0828479225695312,3623470
553368,0,0.00126252229998628,3623611
5878911,0,0.0440470615780848,3623781
767732,0,0.00142414551269238,3623810
365284,0,0.000861976080163776,3623859
35088320,1.5e+08,0.087861820726891,3624103
881950,0,0.0011768661735037,3624583
66680,0,0.000399760143913652,3624608
779137,1e+06,0.000302372247725336,3624773
96397334,4.8e+07,0.087396323694239,3624839
6834525,0,0.0256078727148655,3625743
1115615,0,0.00812378143278508,3626074
15714234,0,0.059091532866749,3626284
1121744,0,0.00118018388911761,3626425
1274062,0,0.00244691968495909,3626491
13514,0,7.64662401549716e-05,3626522
32000304,1.2e+07,0.0757636354546818,3626632
36577,0,7.80944943381492e-05,3626702
18634643,0,0.0372580056008767,3627484
2007100,0,0.0109838380668445,3627699
96630,0,5.49767723136975e-05,3627885
7385015,3.5e+07,0.0614381371177294,3628481
486767,0,0.000953755735423004,3628538
107918810,3e+06,0.0819585020242915,3628562
104028807,5e+06,0.0841081354219303,3628563
53900335,5e+06,0.0860269275376935,3628565
18300124,1e+07,0.0413937909313603,3628571
32462372,5e+06,0.0721543698067875,3628572
56003051,6e+07,0.0871110886995109,3628667
77267296,2.5e+07,0.0849175533256013,3629161
100047830,0,0.0610357314253305,3629176
870532,3e+06,0.00410104271192356,3629188
402000,0,0,3629277
769552,0,0.000606366851945427,3629280
3779620,5e+05,0.00382128159905938,3629495
17616641,3.5e+07,0.055916450129922,3629876
653651,0,0.00642114731161303,3629949
869838,0,0.000674595242854287,3630445
5348,0,2.80504908835905e-05,3630456
472370,0,0.00035915670006824,3630860
742898,0,0.000364656381486676,3630926
169785,0,0,3631673
292102,0,0.000721761097076868,3631828
4030793,0,0.0230824145316094,3631940
44065653,0,0.0782898389783454,3631981
292437,0,0.0032188288613071,3632004
100014092,1.1e+08,0.0865734056852691,3632014
4814619,0,0.00757515665899897,3632320
250897,0,0,3632355
769272,0,0.00335358311113555,3632369
3669,0,5.06072874493927e-05,3632392
540833,0,0.0020735261152208,3632456
255355,0,0.000126518218623482,3632490
267265,0,0.0017636684303351,3632795
2064,0,2.52652854977261e-05,3633029
135026902,9e+07,0.085138140950597,3633098
2152738,0,0.00174242047095136,3633166
10232081,4.5e+07,0.045264731659535,3633254
109846,0,0.00118452902096101,3633286
83351587,4.5e+07,0.0950265725390656,3634201
31886361,4.5e+07,0.0776621695624035,3634249
925576,0,0.0163179497447192,3634414
30918,0,2.57506308904568e-05,3634454
1223326,0,0.0198884517272688,3634498
37412945,4e+07,0.0708943911066195,3634560
146336178,2.6e+07,0.0817169219789463,3634589
71038190,3e+07,0.090811378293256,3634590
35671,0,5.05305709954522e-05,3634650
30168,0,0.000175192711983182,3634795
38691,0,5.05305709954522e-05,3634826
26875268,2.3e+07,0.053032076797003,3634939
11000,0,2.80504908835905e-05,3635018
36992,0,0.000253478285360221,3635192
4141,0,2.49850089946032e-05,3635277
2436633,0,0.0195465011512664,3635287
8088,0,0.000374775134919049,3635291
11021,0,5.00550605666233e-05,3635384
33519628,4e+07,0.0585502625140878,3635409
81526121,9e+07,0.0768899302469635,3635498
53790451,6e+07,0.0774754558204769,3635534
4330020,0,0.065232867473491,3635787
26632,0,0.000274958756186572,3635945
590700,0,0.00192016169782719,3635994
3960414,0,0.00109332292073409,3636033
198542554,1.4e+08,0.0916746465386132,3636242
471334,0,0.00151591712986357,3636264
2281761,0,0.00538515570124093,3636513
40940662,0,0.0433134753082812,3636765
14351,0,0.000126518218623482,3636885
9177065,1.5e+07,0.0509944033579852,3636935
498428,0,0.000624906264060391,3637082
41382841,0,0.0523263467532458,3637098
46109,0,0.000252652854977261,3637512
49979,0,0.000472942699258227,3637544
10011996,0,0.0314200182220487,3637795
83350911,1.32e+08,0.0944789268195015,3637940
1392616,0,0,3638000
112159,0,0.000350385423966363,3638427
126793,0,0.000224164985429276,3638529
12434778,1.6e+07,0.0518128183147597,3638563
67046,0,0.000474928760685897,3638631
15679,0,2.80504908835905e-05,3638637
88768303,9.5e+07,0.0859311740890688,3639364
68559554,9e+07,0.076953827703378,3639366
26064,0,2.54887467183239e-05,3639586
12918858,0,0.065115560195,3639605
16201,0,0.000247015232606011,3639820
23984949,0,0.0685930814043409,3639915
2223293,6e+07,0.00728881947156059,3640159
1171001,0,0.00263404354952002,3640542
1893139,0,0,3640544
1558836,0,0.0184202622885174,3640871
4445756,0,0.0138165695726143,3640915
1672,0,2.74461369562234e-05,3641288
70,0,2.49962505624156e-05,3641928
57469467,0,0.0691505606212644,3642000
17092453,0,0.0734512572380424,3642002
88312,0,7.73315461153787e-05,3642112
76233151,6.5e+07,0.0921491511923134,3642138
18123,0,0.000199133768108727,3642188
10618,0,7.64662401549716e-05,3642208
87404651,1e+08,0.07890603085554,3642365
7282851,0,0.0530502831942583,3643199
1034589,0,0.0279332400559664,3643259
5624282,0,0.0544076328728635,3643436
1383553,0,0.0137230500151357,3643584
7061128,3e+06,0.0275933879994794,3643611
104636382,0,0.0719451077999395,3643691
263723,0,0.000328947368421053,3643775
77446440,2.6e+07,0.0625926793100757,3643812
2970,0,7.80457348005932e-05,3643818
37709979,1.2e+07,0.030606636018389,3643998
45661,0,8.78014516506673e-05,3644188
46566212,1.3e+07,0.0697433310916835,3644277
7822,0,5.05305709954522e-05,3644555
3560932,0,0.0303215391998604,3644738
3221152,0,0.00199016623741513,3644783
1238905,0,0.00161115066132114,3645582
12008,0,2.54887467183239e-05,3645604
31407873,0,0.0541973952612584,3645631
2528664,3e+05,0.00283309957924264,3646042
23103423,0,0.0584572230014025,3646758
87341380,2.7e+07,0.0791059380954834,3647840
77907,0,0.000360880548538434,3647897
52909,0,0.000425468014816298,3647900
12143484,0,0.0869508311155709,3648015
3261638,0,0,3648424
15430,0,8.40618695359785e-05,3648692
25003155,2.4e+07,0.0630313765182186,3648869
376512,0,0.00216832232363471,3648871
309420425,3e+08,0.112440068051761,3649062
423315812,2.25e+08,0.107588181699857,3649065
241071802,2.5e+08,0.105204648812532,3649069
305413918,1.4e+08,0.095820476858345,3649073
39240659,2.3e+07,0.0530525852827181,3649567
65001093,1.7e+07,0.0702687711159296,3649587
184296230,2.9e+07,0.0914862770584412,3649588
78747585,8.8e+07,0.0930610408438734,3649857
5716,0,2.65336446614307e-05,3649925
275171,0,0.000591449332507182,3650107
53471,0,8.23384108686702e-05,3650381
289323,0,0.00851007540014992,3650404
90288712,5e+07,0.0928442934239456,3650657
49530280,0,0.0742537148904273,3650663
59165787,5e+07,0.0960806887576334,3650665
42194060,7e+07,0.0773583462901129,3650677
273870,0,0.000360880548538434,3650682
180011740,1e+08,0.0994198163690644,3650779
138530565,6e+06,0.0739280996586056,3651349
1348771,0,0,3651353
8434146,2.4e+07,0.0427674988554038,3651576
659483,0,0.00140188106950781,3651650
264,0,2.52130502748223e-05,3651762
3970078,2e+07,0.00901428236946851,3652416
2669366,0,0.0542643595959586,3652472
13102272,0,0.0716050627804952,3652478
4166918,0,0.0464145614310372,3652492
40584421,6e+07,0.0518906579255444,3652873
4033574,3e+06,0.00688259109311741,3652996
6148000,0,0.0110463896759375,3653381
71145,0,0.00141220775145144,3653700
3080,0,0.000249850089946032,3653841
141579773,0,0.0990195022088137,3654191
27515786,0,0.0501443846093811,3654828
43218387,0,0.0659523519623361,3655133
28782481,1.05e+08,0.0727390891366295,3655134
30038362,0,0.064738937017092,3655206
708215,0,0.000936234817813765,3655282
787280,0,0,3655348
1829804,0,0.000793210121361149,3655385
55600000,0,0.0781483620495052,3656219
43579163,0,0.0845162673846463,3656221
28061343,0,0.077163896115349,3656223
19510371,0,0.0735007998616456,3656225
11567217,0,0.070982941407443,3656227
126247,0,0,3656231
692588,0,0.00172676188246312,3656598
8598593,0,0.00769674812391765,3656843
47425125,3.5e+07,0.0810378443233515,3657056
40996665,0,0.0755825008657994,3657061
14114488,0,0.0635998097626357,3657062
23219748,1e+08,0.0665231754930424,3657370
11669,0,0.000374686200307243,3657621
18098433,2e+07,0.0671035873487582,3657779
563711,0,0.00501569154898005,3657882
3313583,7e+06,0.0200529487973864,3658127
